customer_id,snapshot,churn_probability,expected_dollar_churn,inferred_interval,interval_confidence,recommendation,reason,detail,auto_decided,model_version
FMaLs6yup5zSX95k,2025-03-05,0.8031,8.12,monthly,0.6607,No-Go,high_churn_risk,"churn_prob 0.80 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
WWC9iYeJMWkFmdCG,2025-03-05,0.982,1.12,one_time_candidate,0.95,No-Go,high_churn_risk,"churn_prob 0.98 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
JPs6w9sTncS1inF7,2025-03-05,0.99,79.51,irregular,0.05,Review,low_interval_confidence,interval_confidence 0.05 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
lqPSqKe82ruz6JSN,2025-03-05,0.9948,30.51,monthly,0.6862,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
nxgM7VVhlh52fizc,2025-03-05,0.9912,589.87,monthly,0.684,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
eSO8SLrGL4DTGcJS,2025-03-05,0.99,16.97,monthly,0.7988,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
cYIcfjDqGGrLUQy8,2025-03-05,0.8031,170.1,monthly,0.5438,No-Go,high_churn_risk,"churn_prob 0.80 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
iwXFpNAmasZlYxt3,2025-03-05,0.6331,0.99,one_time_candidate,0.9475,Review,borderline_churn_risk,"churn_prob 0.63 vs Continue<= 0.30, No-Go>= 0.70.",false,20260712_032913
eElmFw8bnlGVJdi0,2025-03-05,0.99,71.36,monthly,0.5167,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
gaAJmhiPmuYw0Pxg,2025-03-05,0.9948,1304.46,irregular,0.05,Review,low_interval_confidence,interval_confidence 0.05 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
MN4UbdAeMSo0BmNj,2025-03-05,0.7761,423.88,mixed,0.2217,Review,low_interval_confidence,interval_confidence 0.22 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
GSlf8cTC80SGHEPC,2025-03-05,0.99,75.13,irregular,0.0892,Review,low_interval_confidence,interval_confidence 0.09 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
8siB1UQp9AyW6ffr,2025-03-05,0.9948,5.29,monthly,0.6152,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
JhU4sllkDsx0nAbJ,2025-03-05,0.982,191.94,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
EIPGvdpxKEMo7BaY,2025-03-05,0.9861,62.35,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
vkGBcJVKEr2a2Kjb,2025-03-05,0.9912,276.93,annual,0.5326,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
XBr3HISb3Et67aT0,2025-03-05,0.99,16.86,monthly,0.771,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
bgAg16iGtrb7duHn,2025-03-05,0.9948,4.92,monthly,0.5989,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
M6m7TSqpRTzGe5Np,2025-03-05,0.99,75.13,irregular,0.0892,Review,low_interval_confidence,interval_confidence 0.09 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
v23zETHMdEuoYzJE,2025-03-05,0.8031,8.12,monthly,0.6607,No-Go,high_churn_risk,"churn_prob 0.80 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
YNO5TbJIgyFv5c6p,2025-03-05,0.99,1.99,monthly,0.9515,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
CrbJtTYbOplZHtDb,2025-03-05,0.5736,44.69,one_time_candidate,0.9475,Review,borderline_churn_risk,"churn_prob 0.57 vs Continue<= 0.30, No-Go>= 0.70.",false,20260712_032913
k0Rsvj2XvXuFfvrK,2025-03-05,0.9861,62.35,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
cdZnhAmhN3yj0XCz,2025-03-05,0.982,191.94,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
iI9XCtsMQUAYmTgf,2025-03-05,0.6331,49.33,one_time_candidate,0.95,Review,borderline_churn_risk,"churn_prob 0.63 vs Continue<= 0.30, No-Go>= 0.70.",false,20260712_032913
T85fK3sQuFuCpNIQ,2025-03-05,0.9861,273.51,annual,0.6635,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
XWqGAAiSIGKRbA4R,2025-03-05,0.99,340.88,irregular,0.1275,Review,low_interval_confidence,interval_confidence 0.13 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
rimtFzpc5lrk2Qdc,2025-03-05,0.9861,62.35,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
EbEYwtV3wRmu1Gy8,2025-03-05,0.99,340.88,irregular,0.0892,Review,low_interval_confidence,interval_confidence 0.09 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
Yl64GJ1iuPN4n7fS,2025-03-05,0.9861,175.15,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
0AbFGM533FtyG59k,2025-03-05,0.9912,177.62,monthly,0.5541,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
7HlgObMJh9yhRhhz,2025-03-05,0.99,8.93,monthly,0.5288,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
eDxpIR8xJqLRJ0Um,2025-03-05,0.9494,0.78,monthly,0.6615,No-Go,high_churn_risk,"churn_prob 0.95 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
LeaLLerrmSOIdlGk,2025-03-05,0.8031,8.12,monthly,0.6607,No-Go,high_churn_risk,"churn_prob 0.80 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
d9JPT7QTTJisL8vt,2025-03-05,0.8031,8.12,monthly,0.6607,No-Go,high_churn_risk,"churn_prob 0.80 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
cc3qiTeH3e1QQsC6,2025-03-05,0.99,75.13,irregular,0.0892,Review,low_interval_confidence,interval_confidence 0.09 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
Qv1eKBT5ejRFASH7,2025-03-05,0.9656,0.0,monthly,0.7074,No-Go,high_churn_risk,"churn_prob 0.97 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
QT8zbBG2hzWukcnw,2025-03-05,0.99,75.13,irregular,0.0892,Review,low_interval_confidence,interval_confidence 0.09 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
oxyUi9ffg5Xw5QoN,2025-03-05,0.99,75.14,irregular,0.1275,Review,low_interval_confidence,interval_confidence 0.13 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
1PIeXPAyd4s5YbQA,2025-03-05,0.99,95.7,monthly,0.5288,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
engfbP3DCWtlQX96,2025-03-05,0.9015,25.33,monthly,0.59,No-Go,high_churn_risk,"churn_prob 0.90 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
oqfYcghzBJkrHc5U,2025-03-05,0.982,1.78,monthly,0.9357,No-Go,high_churn_risk,"churn_prob 0.98 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
zaG2LGdrDwKiTMq9,2025-03-05,0.982,191.94,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
LUa0RjcVElVqOY5e,2025-03-05,0.982,191.94,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
vGR40eisgK2yXbzu,2025-03-05,0.99,75.14,irregular,0.1275,Review,low_interval_confidence,interval_confidence 0.13 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
P6nzQt1hKpBRHmuO,2025-03-05,0.99,0.94,monthly,0.8651,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
MpgL8f7pR6ASUJcn,2025-03-05,0.982,191.94,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
glDTVlRNdjRtxfcq,2025-03-05,0.99,269.56,annual,0.6221,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
torZ36cWlGVVJk45,2025-03-05,0.9861,175.15,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
RZOQOwqaAY7RkKgk,2025-03-05,0.4952,379.45,monthly,0.6332,Review,borderline_churn_risk,"churn_prob 0.50 vs Continue<= 0.30, No-Go>= 0.70.",false,20260712_032913
oiM9xFLiLNWP4kmH,2025-03-05,0.9494,0.78,monthly,0.6615,No-Go,high_churn_risk,"churn_prob 0.95 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
ZeprwTwMf8l3eN6R,2025-03-05,0.9912,349.33,irregular,0.05,Review,low_interval_confidence,interval_confidence 0.05 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
pcOi8aoQtNWO6qsr,2025-03-05,0.9656,0.0,monthly,0.7074,No-Go,high_churn_risk,"churn_prob 0.97 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
1N8aRvbI24v8RBcR,2025-03-05,0.9429,43.54,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
Lx5Cs0FrRVVJGVAN,2025-03-05,0.99,75.14,irregular,0.1275,Review,low_interval_confidence,interval_confidence 0.13 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
Tw6tVPHMU41S5T8K,2025-03-05,0.4952,218.69,monthly,0.9512,Review,borderline_churn_risk,"churn_prob 0.50 vs Continue<= 0.30, No-Go>= 0.70.",false,20260712_032913
zhAojgVlu42IAGsm,2025-03-05,0.5736,44.69,one_time_candidate,0.9475,Review,borderline_churn_risk,"churn_prob 0.57 vs Continue<= 0.30, No-Go>= 0.70.",false,20260712_032913
7LxxugVfweGX9ZvB,2025-03-05,0.982,1.78,monthly,0.9357,No-Go,high_churn_risk,"churn_prob 0.98 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
oStgk0REv9KNPp4R,2025-03-05,0.9861,79.19,irregular,0.05,Review,low_interval_confidence,interval_confidence 0.05 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
u2fUwIUGSIglBw7O,2025-03-05,0.9912,0.98,monthly,0.5409,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
ZI2ENQcAFPW0hDLq,2025-03-05,0.9912,1107.21,irregular,0.05,Review,low_interval_confidence,interval_confidence 0.05 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
J7FfvIpwHVtKA1w3,2025-03-05,0.8031,8.12,monthly,0.6607,No-Go,high_churn_risk,"churn_prob 0.80 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
RWTMV3UZcRfxGyA9,2025-03-05,0.99,75.14,irregular,0.1275,Review,low_interval_confidence,interval_confidence 0.13 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
bY68HFXkQMlAKeUT,2025-03-05,0.9912,51.8,monthly,0.4111,Review,low_interval_confidence,interval_confidence 0.41 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
f4r5fdmOJTz6CmTf,2025-03-05,0.8031,8.12,monthly,0.6607,No-Go,high_churn_risk,"churn_prob 0.80 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
rcU5EOl8JDwJZBUc,2025-03-05,0.7471,353.86,monthly,0.5192,No-Go,high_churn_risk,"churn_prob 0.75 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
ySwaTpnO5sQox2cg,2025-03-05,0.9861,62.35,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
h2pRNb9r68Ro0lAF,2025-03-05,0.9912,2.0,monthly,0.5947,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
K8tAe7sLsv6WrmNn,2025-03-05,0.99,0.69,monthly,0.4718,Review,low_interval_confidence,interval_confidence 0.47 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
ksK6Md8MsR0HgwG0,2025-03-05,0.982,191.94,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
tjvcjJFU9n5zTlgO,2025-03-05,0.9861,152.11,monthly,0.9487,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
ebWtgD744eB4TouG,2025-03-05,0.9494,0.78,monthly,0.6615,No-Go,high_churn_risk,"churn_prob 0.95 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
sOCiBkudxwpCwGMS,2025-03-05,0.99,0.78,monthly,0.7008,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
uW6t8UMOTejQckpv,2025-03-05,0.9861,28.94,quarterly,0.4064,Review,low_interval_confidence,interval_confidence 0.41 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
ys4vSqgdiaxA105t,2025-03-05,0.3474,155.57,monthly,0.9614,Review,borderline_churn_risk,"churn_prob 0.35 vs Continue<= 0.30, No-Go>= 0.70.",false,20260712_032913
zZoPvy6win4cm5V9,2025-03-05,0.982,3.0,monthly,0.9415,No-Go,high_churn_risk,"churn_prob 0.98 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
DxLEVtwkJcJ9WlRD,2025-03-05,0.99,75.14,irregular,0.1275,Review,low_interval_confidence,interval_confidence 0.13 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
J9bLSa8iJG27L3S6,2025-03-05,0.982,1.63,monthly,0.9031,No-Go,high_churn_risk,"churn_prob 0.98 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
wCphVuaujf2MWfXt,2025-03-05,0.99,75.13,irregular,0.0892,Review,low_interval_confidence,interval_confidence 0.09 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
Vt6g8J5NClV8n8zw,2025-03-05,0.99,16.86,monthly,0.771,No-Go,high_churn_risk,"churn_prob 0.99 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
qZj3wmCeXdsIgqCm,2025-03-05,0.982,526.98,monthly,0.8078,No-Go,high_churn_risk,"churn_prob 0.98 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
SP60pNlS8SdZ1Wou,2025-03-05,0.9015,34.68,annual,0.8,No-Go,high_churn_risk,"churn_prob 0.90 vs Continue<= 0.30, No-Go>= 0.70.",true,20260712_032913
ON9xlUZG1NeIQDZD,2025-03-05,0.99,75.14,irregular,0.1275,Review,low_interval_confidence,interval_confidence 0.13 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
JJ5shG9c30tcycNg,2025-03-05,0.9861,62.35,irregular,0.3,Review,low_interval_confidence,interval_confidence 0.30 < 0.50; insufficient billing history to auto-decide (data-quality guardrail).,false,20260712_032913
